goblin_id,fertilizer_production_rate,diet_quality,farm_environment,goblin_health_index,fertilizer_demand,accident_frequency,goblin_breed,annual_cost
265,4.494863697213679,47.652517818070216,barn,462.8631999382673,3.0,1.2943316642741196,cave,5332.226613366693
266,2.504433636070301,20.0,barn,463.8979542422946,3.0,1.1888926697512,cave,6073.691944901974
267,8.26482260786327,75.00632024941916,field,648.5604343469151,3.0,2.5290698351727405,forest,9975.537534705632
268,2.1397172440787346,20.0,field,828.1704278942053,1.0,1.9893839791174859,mountain,7589.9166080807045
269,4.119911026606032,35.603988786950595,barn,611.2257271319367,2.0,1.474469639894903,forest,6754.763672972395
270,5.2614811545721825,64.45278098868184,swamp,862.828078281207,3.0,2.8106288106660022,mountain,4305.716168844327
271,7.8825465781322315,80.0,swamp,805.2925119023981,2.0,1.4345538680925767,cave,9704.366588265899
272,2.1282756976411212,33.11758679020074,field,567.5998364246321,3.0,0.0,mountain,4768.233949812521
273,7.326327504309919,57.687492387753565,field,767.0335607350619,1.0,3.3332429887058135,forest,9611.954632647388
274,5.020466122039174,46.99964447936537,barn,614.0620882589072,6.0,1.1718045243106716,forest,8259.23303587924
275,3.036982697904098,46.42683858302462,swamp,162.84626473898172,0.0,1.281045821144735,mountain,5745.079829610833
276,5.924206948526542,58.81082472461138,barn,692.4517786076079,2.0,1.2854629390219507,forest,7974.772377459014
277,5.39811939114694,76.37825052899247,field,175.92675301387698,1.0,2.059600988974636,mountain,7077.2562169462635
278,3.799566245682411,44.32970835940301,swamp,575.2662244557699,1.0,1.7257575427937093,cave,7045.1797119939
279,5.139604169980037,53.03732452474062,swamp,662.1121646865831,4.0,2.9880711128581385,mountain,9365.758919071995
280,4.22937280627648,40.743817808186826,field,153.22208656868418,2.0,3.6451139925104044,mountain,7985.46594555614
281,5.227034690502496,53.15168657184279,barn,284.6357231412254,2.0,1.3208005215676328,mountain,9315.031358559956
282,6.324261349042093,59.06939242853131,barn,832.5377858093199,2.0,1.0619925759682496,mountain,8056.359429151568
283,8.172033632290704,80.0,swamp,593.0515937863171,6.0,1.4780986253128297,cave,11934.505990600614
284,2.524369002346302,39.761975186716256,field,297.02881504842526,1.0,2.439058291320303,cave,5311.1990294378575
285,9.266066749312532,76.26863938942077,swamp,652.5438169184052,,1.8836390312374185,cave,10979.762626006737
286,1.0958244009549962,20.0,field,577.4211359693517,3.0,1.4995884897904859,mountain,4493.104395980399
287,4.6964298099288335,29.209384748397703,barn,501.2605599343587,2.0,0.7029895032335369,cave,7525.827010683064
288,6.176634412969152,64.49298857287866,field,880.949579990467,5.0,0.0,forest,6176.019721059298
289,5.561983735470065,43.462203822021785,barn,646.7630219260071,6.0,0.9952824447985675,cave,6454.384291154064
290,3.754600960358812,20.0,field,400.3528877343301,1.0,3.2644158618518793,mountain,7181.92575540069
291,4.5837554992854495,50.55583003959324,swamp,740.0587456614944,,2.435992773064197,forest,11588.717741580513
292,4.013998130682333,67.04198021978657,barn,807.6666343369502,7.0,1.8084646772624664,mountain,8202.743493874867
293,3.8212704861115765,40.50945477349367,swamp,200.17644761346514,8.0,2.7297867965573896,forest,8773.23082223469
294,6.69920419404205,71.97854129685282,swamp,260.4423822762132,3.0,0.7121168448985806,mountain,6363.807931295298
295,5.714030971930095,56.53054136091641,barn,272.9816073022238,4.0,2.056750051555622,mountain,6972.461911704378
296,3.6141808094786914,37.9245499439181,barn,652.9694475092323,5.0,0.21364487566005774,forest,7567.002692338746
297,6.799199750866501,73.5843628368097,swamp,582.4316440426267,2.0,2.3460190261534826,cave,9563.583605160407
298,5.614599041753219,52.014046892139234,swamp,595.1932517588706,0.0,2.2595151760454284,forest,10479.287655613
299,6.62572423767792,65.67971704214239,swamp,852.6186397516008,4.0,2.2833082231886483,forest,12860.839308294197
300,6.259257683847224,63.291039532737926,swamp,720.7292262458448,1.0,3.167618079959826,forest,5713.516978549267
301,3.342009978155855,30.05517528881635,barn,202.34953960942653,4.0,2.7759947965291105,forest,4437.7643000178905
302,3.8796379196060604,50.95752685221371,barn,378.0056659401448,5.0,0.7910863846727356,forest,6648.536924895905
303,6.494587210246523,60.2071001150181,swamp,448.3149169405885,3.0,3.182719327880678,mountain,6300.816974842446
304,6.22074053086693,52.208472652006996,field,416.7692709980839,2.0,1.7905480516813364,mountain,5981.704059315026
305,4.958196812071704,55.03067293227767,field,635.4468873295034,2.0,0.02985149833546563,cave,7590.452361112813
306,5.234654766617564,42.892558315030136,barn,813.51448260525,1.0,1.8912443750921952,cave,7167.270542557957
307,7.55532979157685,70.72444990630609,swamp,344.8411708182304,6.0,2.647129090142345,forest,10386.700743479605
308,3.8168572223283403,40.443667812184685,swamp,541.5017091369485,4.0,0.9861481030540478,cave,6814.586892090262
309,6.094194762340075,69.61251375703638,barn,731.5275375308685,2.0,3.3328582437071894,cave,8373.095637307972
310,4.595614695132212,51.51189988985722,field,432.9744470762795,3.0,1.0766834408478372,forest,4073.5001377880735
311,4.56463759354556,46.266831160913036,field,234.4945027194367,,1.5189080424643793,mountain,6399.417033994993
312,7.19755370397438,75.75809262379792,field,479.9607722109986,5.0,1.335262464258931,mountain,11620.480512184327
313,6.6508326979760595,77.10873707398162,barn,144.1780165944228,1.0,0.291023788820191,cave,5637.833685078387
314,6.627019272001277,68.59425723952884,field,853.9067632018215,0.0,1.0068663772796353,mountain,8502.92482261408
315,7.610957614308658,70.99118711290308,barn,159.85696415597843,5.0,1.28814069549423,mountain,5351.066957171606
316,5.042007683265518,37.21769914262255,barn,450.76537220046254,1.0,1.8698944661536165,cave,5841.178939151798
317,6.363905942589928,50.2601109099657,swamp,523.9050088708209,4.0,0.0,forest,8248.969955578457
318,4.379466486813088,41.98348485095803,field,888.2430658298284,4.0,2.7165530233598285,cave,9666.055702960326
319,5.648332704976884,49.09153961822224,barn,232.81745891428864,,2.706673701443671,cave,6770.427033922026
320,4.739713891264631,46.04799810026259,field,191.54521488988684,2.0,3.181461245589378,cave,3492.208773197198
321,5.193991929985437,52.11843468885456,field,106.96491765003486,,0.5083445219165987,forest,4901.996820033842
322,6.190314050873827,64.81943995055792,swamp,224.45714949544185,3.0,1.707168580168164,forest,7097.157905057498
323,3.3635586335330547,36.203481287673526,field,265.8183832541341,4.0,2.941435620149559,forest,4820.129223452444
324,9.184774551370921,80.0,swamp,604.4647532664738,4.0,3.0274958177278757,forest,10951.95977928196
325,2.987965237000596,34.54846604410597,barn,275.7654323131203,2.0,3.4789309382525557,cave,7101.171042901212
326,2.5716227744245357,20.0,field,116.41665178346017,1.0,2.1027149745722102,mountain,8361.464583083147
327,7.316221747000135,59.13642003781354,barn,761.294676401991,3.0,1.9440261420581466,cave,12020.745868231981
328,6.583325387925871,61.22572754619082,field,392.4765608031734,6.0,0.44205080381165995,forest,5726.782302935389
329,6.24823963410431,47.888969644423405,barn,382.95734926458715,4.0,3.0648761942273097,mountain,8372.4856781218
330,6.25669101852856,66.05281544819053,field,341.98322333434123,2.0,1.539685758333953,cave,7642.394381512336
331,4.975506454306171,65.11155995788634,field,880.2986217171367,,2.03394097743573,mountain,13535.865334035203
332,3.2054912570283367,47.83154857319986,field,236.09233384742518,0.0,1.9671705727560225,forest,4793.663215996262
333,5.151609116387453,49.07844422179755,field,818.5904511625881,3.0,0.0,mountain,8045.785204373733
334,3.6456765769757764,54.07267398430573,field,721.4426657119103,5.0,1.1885442759632834,mountain,8750.933658412934
335,6.9502394668355025,67.08859030670514,field,161.18396439945047,6.0,2.4538813700365134,forest,7097.614900055524
336,4.705885236995723,44.27622218478539,field,889.383281200679,2.0,1.9514141972188164,mountain,7099.823891594455
337,3.349005606414977,30.658018215910417,field,317.09277083120844,4.0,2.46182297583641,cave,3770.0322678583943
338,4.357228316694013,41.83312966867082,field,178.86634161792986,5.0,2.783846940311385,mountain,6780.541368276678
339,5.825862908551249,52.7251350829977,barn,763.4513873006075,1.0,1.176759419357519,cave,8280.353834443516
340,3.87255089439205,42.68456937889128,swamp,665.3404269421599,4.0,1.484849719354195,mountain,10611.978796286341
341,3.3555592088671373,38.450213481435746,field,593.7750447023207,4.0,1.8588128744411998,mountain,5784.137293958674
342,5.487374422983825,53.929455585404746,swamp,224.78469095914653,7.0,2.7734989545441566,forest,6647.3976476994885
343,5.4899331422174455,58.28884683520306,field,482.7968930047695,3.0,1.7659019617930398,forest,9839.701948174446
344,3.9861136492577405,53.79537194192534,field,724.444821509771,4.0,0.21890284597112397,cave,6367.868807651908
345,4.057923388763355,51.95892846452007,barn,342.8991505150722,,1.8018171286549325,forest,7927.532164842957
346,5.464099874715273,38.863819313223146,barn,349.3518628120332,,2.7332704509687047,forest,8699.790443415824
347,2.1038313170053518,20.0,swamp,102.51272483849769,1.0,3.357019422818298,forest,6356.230387775023
348,2.1850724512468895,36.823778722367855,barn,239.39472131630365,0.0,2.2805759241847734,forest,5124.426525067182
349,3.563111557495128,24.836105475806814,barn,800.3245000974674,10.0,0.5140033236007018,forest,2846.2293264177783
350,4.573105696576306,44.33719155368361,swamp,453.3971933101657,5.0,1.5936292541849362,cave,5962.639059218557
351,5.621815131196009,43.27339078897448,barn,887.3875993875472,1.0,2.4750571476892023,cave,9287.466651482062
352,7.950712433899104,55.585895095392644,field,416.56637085903407,3.0,2.866214758157271,forest,3820.632858599726
353,6.7153192464040385,69.13718125328019,swamp,672.149163824193,1.0,2.5070715872231446,forest,10385.5126707654
354,4.680122940073145,55.03253512361163,swamp,325.5352343237833,1.0,1.7483924619518076,cave,9537.47709379115
355,4.961967584194622,43.93063666628978,field,391.0477129127468,1.0,2.8585154297756006,mountain,9643.343602711886
356,2.9949412707243823,20.0,barn,252.58079007271573,2.0,1.3594349074049341,cave,9944.49562235843
357,4.96297372801522,44.24134534159693,swamp,377.649894799516,0.0,2.1846490728741377,mountain,9051.143698737937
358,4.422682722159724,49.29950183130326,swamp,537.7900163365144,3.0,2.7497874119067345,forest,11418.89168611999
359,5.645437120676179,40.37438127766814,field,893.4183047833995,2.0,2.576635807003566,forest,10648.985682733763
360,3.345538112895354,38.59790410095439,field,631.3613704574285,9.0,2.5990949702252735,cave,8060.7520891334825
361,6.038693028482345,58.1564457361288,barn,259.3967635266512,2.0,2.5739149936201717,forest,7048.723293536419
362,8.065477826005155,80.0,swamp,135.96915327324092,5.0,0.9513061227073696,mountain,10239.250982402851
363,4.782479703086285,49.45564130883181,barn,201.08518505160848,3.0,2.017557549929825,mountain,10937.625500119791
364,5.8034234441978825,46.6966981447675,barn,550.0441610184379,2.0,1.0907545415579416,cave,8015.025593379507
365,6.380287983422225,73.0080188840227,field,712.1282630534131,3.0,1.7105259436470006,mountain,9588.384598125453
366,4.197559056228328,41.99517671955692,swamp,852.3353658405975,3.0,0.8311600699958075,cave,7567.194721226442
367,5.448184963620833,53.31243431386735,swamp,112.65853759745666,3.0,2.344966706351954,cave,9053.529652976376
368,5.02518480156359,40.86879882177676,swamp,518.2081132494958,2.0,0.03484825281938542,mountain,7626.683903116827
369,5.195352197097663,47.1299950648662,field,476.6938849785414,,2.6172811926084654,mountain,5967.388738296217
370,3.4539804322890673,28.783816318043527,field,624.8440175805632,3.0,2.015347787819031,mountain,7323.705516602163
371,5.049020348517885,48.66270218890885,field,547.6630835722735,2.0,3.9021596440775337,mountain,7589.162393572109
372,5.995996582490899,75.08505746135063,field,649.6313204659845,,1.7953998479787885,mountain,9909.538167827324
373,7.902287215590084,59.49928629540712,field,626.4660677993522,4.0,1.7951033028046846,mountain,7252.08933090613
374,6.918541652170414,49.2127192385959,swamp,193.60937988635695,4.0,2.682532282529407,mountain,9743.631407046316
375,9.306364915023114,80.0,barn,739.7743308949757,2.0,1.853507285421559,forest,14099.229316927953
376,3.465304874223901,35.629202222272546,swamp,198.58606057305988,4.0,2.2748328072999224,cave,5086.941186140709
377,6.744641273441356,57.26640280093169,barn,658.8245001673097,5.0,2.9944000420885803,cave,9758.302665602774
378,5.366684011476703,63.33251896577439,field,432.9162941124854,3.0,1.7324851623591202,mountain,5780.818946480887
379,9.379605866435345,78.98069153411411,barn,511.08058766127834,,3.1952601690314673,cave,11603.017288110164
380,3.383403429289697,55.32732456978694,swamp,822.6384115005684,2.0,0.320866144485384,mountain,9453.46052799056
381,3.3205563156384477,43.343709238500274,swamp,811.9069811787892,2.0,3.6034798763548253,forest,9551.354107941897
382,3.8012147091119557,35.53060359143862,barn,754.2850445240236,2.0,0.2118339185546667,cave,5738.089144688787
383,1.0,39.57308213265503,field,508.1187043650586,4.0,3.3521873116975183,cave,5108.539840150462
384,3.948489956638478,35.53077042307444,field,688.9918481070665,2.0,0.1335375316957983,forest,5497.033007492696
385,3.481734676892604,45.274831135233896,swamp,510.3176444150475,3.0,3.980584118409789,forest,10624.089803268005
386,5.300787572952415,55.39922638768424,barn,795.684865979822,2.0,2.1608762135798907,forest,12099.806371064258
387,5.683511951554319,68.48550850642253,field,422.2206665863199,,1.0551157674161489,cave,4919.4804397459775
388,8.752341678431772,80.0,field,876.1882755319015,6.0,3.8651197668551402,cave,14700.843293864586
389,6.9008476763721,65.52682290163447,swamp,845.8582065831021,5.0,0.9111299276073579,forest,9359.223787736464
390,3.8461926886751936,33.235362805939715,field,693.2820955614284,4.0,1.7726461205134534,forest,9189.6651448698
391,3.203170657303284,40.22508668781744,barn,323.5327073408576,3.0,4.604712290979357,forest,6555.233652189096
392,5.983838343013011,51.09355304658303,swamp,205.32287103460672,5.0,2.395538154510909,forest,9621.66327549349
393,2.3595335859587157,49.01014116293595,swamp,783.762760074558,0.0,0.0,forest,7498.491249789742
394,8.662917531708707,80.0,barn,232.241828910369,4.0,1.7267077826270136,mountain,8879.652593653764
395,7.358880241442574,65.21782641841949,swamp,783.4086311978685,2.0,1.6382405374909412,forest,9858.402554379349
396,4.06164869579059,44.33999262497381,field,492.6120053698884,3.0,2.1885168765641696,mountain,12349.261837023922
397,1.5737309418182441,20.0,field,425.24542704648337,4.0,1.9555570281387102,cave,3632.79981931654
398,7.707744748330827,61.9458176015401,barn,822.5526230675433,,2.5458504978335936,cave,8949.155414907156
399,4.770920309494764,60.171501555402365,field,583.0807860322224,4.0,0.47194574920806565,mountain,4921.264361976102
400,7.4756326239469235,63.23611820186143,barn,561.2912057037743,2.0,1.4520969598144968,forest,11250.08233218785
401,1.8111446824112658,20.0,barn,547.0127556995182,3.0,2.3118436320319007,cave,4809.735350628506
402,3.8012499540924543,45.7765271580125,field,396.9356128156251,1.0,1.237858192563423,forest,5884.731633612186
403,5.010487399436366,61.9409407421209,barn,728.5144828233018,5.0,3.095943583457947,forest,8072.8590294056285
404,5.093961187529484,57.941222606886534,field,302.2387552126184,4.0,1.2578631574652386,mountain,8182.080673580167
405,4.099869057041513,52.75942931439027,swamp,851.1159680330201,2.0,2.1433290893366586,cave,10126.958236206083
406,6.2456998646949975,52.39764803186537,swamp,815.1881640375686,4.0,1.8950430348907765,cave,8340.051034311358
407,2.8647591412348112,20.0,barn,369.9842605399185,2.0,0.9853191264326768,mountain,4477.744164389087
408,4.715241029957413,62.735264759214175,field,683.571015865331,3.0,2.0604909952115755,forest,7408.766252065005
409,5.240591263423798,48.69793171896902,field,558.5785555596732,2.0,0.688067845115921,forest,5627.4872031823925
410,6.028877668117498,55.72269118038951,swamp,370.1194415993877,0.0,1.556388773225398,cave,9115.433675066372
411,6.423229756177779,74.66777946791282,swamp,890.8173183963573,1.0,2.0302741544953053,mountain,13544.492579878724
412,2.750715816324262,37.5680266246007,field,120.18987667861137,3.0,0.5726618109266433,mountain,3883.7489286032423
413,1.9317716585287554,30.01305098904612,barn,302.1168244970293,3.0,2.6235016409205225,forest,8919.636969919884
414,7.555353643797018,80.0,swamp,516.0592488889204,,2.2603746685094612,forest,9935.151231434193
415,5.6646280239591835,48.881841887872035,barn,517.5624027828511,3.0,2.532000776288725,mountain,4842.075700240095
416,3.5030269268868928,47.30261669590752,barn,571.1464599564513,2.0,2.0024690761400534,cave,6784.384657450768
417,8.102303951045046,75.38856285733122,swamp,701.3409376183354,3.0,0.849316418708224,forest,11992.80649629685
418,5.231349268585717,54.53671693731831,barn,598.7822644154371,5.0,1.9999271480875238,mountain,7857.189195001485
419,7.358594368127653,80.0,barn,580.2251684224296,4.0,2.623097083649424,mountain,11450.048056138654
420,5.135036962820218,56.15865326545798,field,142.81157033043462,4.0,0.809691210533735,mountain,5825.066478158366
421,9.121495849763974,80.0,barn,401.22423023143864,0.0,0.8891739834120549,cave,8009.652173821193
422,8.510681684886409,80.0,field,285.6445917609248,4.0,1.7539156140488905,forest,8983.719269302597
423,4.502071703041853,42.36704632890597,swamp,312.29608928158035,9.0,1.6286704649676733,forest,12725.273021270656
424,6.943141901908711,57.153038541879624,swamp,543.4699794722759,1.0,1.983836165381234,forest,10123.342495610545
425,6.290751899170295,49.87792325315203,field,259.60425194368673,2.0,1.708302054296053,cave,6467.700968866057
426,7.737263115064698,52.23453902675757,swamp,335.159280813518,2.0,2.1599995457971874,forest,12936.882811687614
427,3.070153078839791,55.12329593012154,barn,289.66776681387205,3.0,3.221818019449358,forest,6629.119272920351
428,6.372102919996879,49.9447397027582,barn,858.8023545745558,,2.5383883885973573,forest,9526.467917308737
429,7.116848973699176,64.72225555373569,barn,855.7325857368761,6.0,2.0561516543364173,forest,9708.17017039103
430,1.4825210271537714,20.0,swamp,587.9532468768414,8.0,0.8932884530542278,cave,7031.774999202218
431,2.63348297466845,34.1419307754386,barn,839.6179749855199,,1.2780134122244604,mountain,6655.253027026005
432,1.0,26.157372125392968,swamp,728.6501163746985,6.0,2.8417341790468447,mountain,9754.441646843256
433,4.461186331110885,54.29422553248453,barn,571.958306241447,4.0,1.5315146061416827,forest,7133.986991491936
434,6.435084511591924,55.649901707046006,field,105.14816919743657,8.0,1.032247871506287,forest,4520.977326070384
435,8.004714104192056,72.36649569567234,swamp,718.0130288635232,0.0,4.098033118778794,forest,11209.074996357107
436,5.14818956083955,54.011315991599396,swamp,661.9906732707751,1.0,3.524459373926676,cave,8607.115865747459
437,8.257231091142584,73.5709374673052,barn,592.2029226259313,6.0,1.875546580867145,forest,10406.282942136062
438,2.2397970835702172,43.991832428761654,swamp,708.3394493459774,2.0,0.9173354984312609,cave,8630.552095360477
439,1.5932351212896907,27.655630486700037,swamp,510.3377318198126,3.0,2.723358847272947,forest,5946.689895948779
440,4.888904602206763,56.46001467815228,field,663.2666170570712,1.0,1.509932001670876,forest,7432.062993157129
441,5.768130897878614,62.77385986970304,field,848.1376693811947,3.0,2.8885327628120483,mountain,10135.062031045414
442,4.934610503811814,61.21162260534776,barn,400.644012676869,1.0,1.5109465892373728,forest,8469.667244603183
443,1.0,20.0,field,666.4974679205003,2.0,3.645395567895256,cave,6375.07029997647
444,4.821759920974423,35.60575988823692,barn,480.550254408767,4.0,1.4812583686041525,mountain,6322.777759492863
445,2.3910609989902936,33.125367509448765,barn,639.5197214511852,6.0,4.364733484603599,cave,8681.176080520849
446,6.339345097660077,54.201191843362324,barn,710.3146684434913,2.0,2.1950577848796815,mountain,9776.359293829191
447,5.733196492193697,50.57940512005201,swamp,136.36200034863677,2.0,3.3843056340544395,cave,10033.729421901902
448,3.1202404273452897,40.82556360631325,field,617.2803551589295,2.0,1.4598996409901326,mountain,4451.265766918988
449,3.972266165326613,54.16096003694926,barn,281.39294752555566,4.0,0.688649747991819,cave,5465.667230049083
450,2.881572956222097,33.265299417137385,field,636.0260302460534,3.0,0.0,cave,4751.718070471141
451,4.874641805453656,52.085464569618885,barn,474.6641487470508,6.0,3.2766038380800317,forest,7299.32347865853
452,6.910284641002477,80.0,field,718.8421934919097,3.0,2.0680139099760413,mountain,8685.886426424388
453,3.0285479073289125,36.63591505351698,field,198.72065216447714,2.0,0.752424549478292,mountain,4140.87300756858
454,6.008093031035688,80.0,barn,601.057881324956,2.0,3.3182030510858556,forest,7908.61935265123
455,3.9394847632551184,47.17097456235639,swamp,322.77658314204183,5.0,3.155994016760827,cave,8799.537440868437
456,3.4142543354753117,20.0,field,782.3855962644732,3.0,3.382385840370535,cave,9763.650351294402
457,4.785939280090885,55.820930451772405,swamp,842.7068045090459,7.0,0.6602139715571409,mountain,7722.767710478145
458,2.929515355161252,37.247706690117795,swamp,897.1186349432444,2.0,3.2464113010457534,cave,11419.369771103326
459,3.892701389305636,54.03913865527255,barn,736.8059219418267,4.0,2.384041975675543,mountain,8466.292366945685
460,2.604244214822303,37.565767231278016,barn,702.9872563424036,2.0,3.4276230373075767,mountain,5651.4499402317015
461,8.929450265832779,80.0,barn,272.4006070940408,2.0,2.5427311645443824,cave,7972.143652423793
462,5.070527103943458,38.321234468654005,field,368.805647192087,2.0,2.1730155628476377,cave,6117.064538143295
463,3.6005489840148295,36.714159299258384,barn,472.5460334098236,4.0,3.259985234462219,cave,5930.91955995005
464,5.427959821468444,44.918474029654554,barn,718.7048382257998,3.0,2.8518994381843163,forest,9855.936838184167
465,4.775343900618341,42.3975167068995,field,831.9726920623749,6.0,3.081765598773033,mountain,5777.8562800898435
466,4.558060800933555,52.35027045167454,field,251.3112800183877,4.0,1.5119525993492122,cave,7647.867973869992
467,6.22833340008685,76.52571224420886,barn,837.8939877360823,2.0,1.8275906260055215,forest,12483.335983149847
468,6.51501542009461,66.06683865898668,barn,656.4997218832464,2.0,0.2661864077533358,cave,8642.980312270038
469,3.938997704778945,29.553151017879713,barn,588.6165845480309,4.0,1.439875930933405,mountain,7442.0831233746985
470,3.8483635187106398,45.232934831886524,barn,259.87301702555163,5.0,2.7903935386389693,forest,7154.69019118679
471,4.449896605696712,57.56548771203021,swamp,144.42002624732044,1.0,2.564187817598388,mountain,7884.745081227351
472,1.0,20.0,swamp,554.7719188063519,1.0,1.0204678900696937,cave,2830.2879396194257
473,1.969617875602896,24.41677133809399,barn,621.2125466631139,4.0,3.282345420235093,cave,5452.932298318225
474,7.733748534889049,72.01687022640436,swamp,268.62515948375056,3.0,4.973075285370285,cave,9604.727347681308
475,8.289935427002568,68.47050028519814,field,545.1649646603652,,1.097275545421356,forest,6957.27042221094
476,4.501927920887243,52.498227705536536,swamp,785.1947222100589,2.0,1.7941181979561294,forest,8261.305238707413
477,6.153113926111533,58.01542992281445,swamp,768.052756364016,4.0,1.3784045744485742,forest,9769.282994068186
478,5.622500309087072,59.17532691176685,barn,841.8841444690378,4.0,1.9051142438069248,forest,9066.269582838064
479,10.0,80.0,swamp,392.70864764550436,4.0,2.273906000481823,cave,12498.729109931195
480,7.2391498228691535,63.53861557971912,swamp,354.43965804073497,2.0,1.3026670614124738,cave,8770.398304695074
481,4.744164817038467,55.17713211458545,swamp,699.540804784647,5.0,1.7230802059281665,cave,9272.813215625809
482,3.0889191187991485,30.983021429475514,swamp,444.889924077604,6.0,2.0872431985927764,forest,5860.030910258038
483,1.787107359484855,41.566497388212895,field,170.03893122222448,1.0,2.4716019660075528,forest,8091.05486675822
484,5.406927271734446,49.259056317729545,barn,326.2409045363998,4.0,3.4664929049853397,cave,6937.416137872458
485,3.487298509431393,40.14523533297,barn,434.8658284251913,4.0,1.98552114133525,cave,5550.542510082251
486,2.1554925808046517,36.569848965168106,field,334.0131403810016,,1.4381643648103417,forest,3977.475340200454
487,3.7068542315149466,25.471176522789257,swamp,365.7644567578573,6.0,2.696339147698877,mountain,6166.585707134753
488,2.8369039927712096,20.0,field,335.0207249395126,3.0,2.4001728789728087,cave,5424.051285199915
489,8.37428327014513,61.73770301546009,swamp,133.19933374646357,,1.8071724041752706,cave,7076.204225007952
490,6.763279513898901,76.73207714546302,field,609.675760659554,5.0,2.485016724826827,cave,8726.76736474146
491,4.9840547173667655,44.35385628000966,barn,577.8339362827754,2.0,1.6168514212741558,forest,7591.843160059231
492,7.959888277780053,80.0,barn,622.7067987829445,1.0,1.4696159809455671,cave,10760.72873833148
493,5.154736615295237,45.59541693578801,barn,253.84791682690198,2.0,0.10068284520684112,cave,6604.173111303093
494,3.2774315973434724,38.06496581071815,swamp,336.5236332899882,4.0,1.672076892604422,cave,8626.993555127518
495,8.046248154539315,80.0,swamp,595.6927415559378,3.0,0.2374770191494604,cave,11542.152316069507
496,6.077820087369317,78.68348958054577,field,579.702054767937,1.0,1.3605961511640303,cave,5944.776102782426
497,2.925507691347087,54.019097297140675,field,505.06424748341425,,2.579480736597322,mountain,6171.789198803075
498,4.619322643832784,59.0382434565937,barn,380.33060000815794,1.0,0.4948303261644005,mountain,8288.428657218925
499,3.248763493230485,46.23073320395851,swamp,830.344803819752,5.0,1.8101550558336343,cave,8834.892603253878
500,2.2344005380713274,33.800473796582445,field,371.816193839075,2.0,2.065473667767299,cave,4344.519723099838
501,6.852355095063283,72.60245152217264,swamp,464.49532514980126,1.0,1.761405795668766,cave,8213.845723400484
502,8.818833280940261,75.03880908423676,swamp,642.491064763367,,1.5186651727595062,cave,7857.129849779889
503,2.2028648523617176,20.0,barn,534.4171446934113,2.0,2.325388813552639,forest,2930.9326263111707
504,6.125938473381142,58.973763212939616,barn,377.50878109150847,,2.464099200566603,forest,6066.883800952628
505,3.6987148617563457,37.88787266880148,swamp,448.51583236520787,,2.0015261285396293,forest,8783.20128115572
506,4.0257492324706075,37.67371336649211,swamp,735.5846542828049,1.0,1.574239082197072,mountain,10547.356027802916
507,3.8152121515222617,47.485571686745246,swamp,322.50332438928996,3.0,2.8647359330501083,cave,9239.516685684792
508,3.2720184606403677,45.72919977082805,swamp,213.80419182145235,,0.6892599397517494,forest,7220.414863442118
509,5.097043255889654,51.660414910035705,barn,350.53056146382164,2.0,2.6873785584752206,cave,8086.941837413428
510,3.3380997671779244,51.48009894797602,field,779.627372390321,3.0,2.4196943913216558,cave,5203.902549014866
511,5.540913651559678,42.910418071142374,barn,171.19177188507732,4.0,2.1990268438132694,mountain,4713.086932693814
512,4.899523781101726,47.25959565601663,field,893.3568586979615,,1.9901045042733556,mountain,10816.781924578525
513,4.522103906267181,39.008608044109394,swamp,532.80231914213,2.0,0.11003120108765163,forest,6656.41365926316
514,3.1848726759168042,20.0,field,887.8765951736752,5.0,3.387352362011728,forest,5454.368760165644
515,3.8464573388633347,39.94485185247969,barn,851.197137668782,2.0,2.8386710488851916,mountain,9135.532132714865
516,6.510782451651512,60.868784529379255,barn,462.2509713687334,4.0,1.038609824105694,mountain,8848.261971833927
517,6.0018343752487615,73.14917243441141,swamp,258.7928596842793,2.0,2.7588096850156214,cave,7077.444954936526
518,3.044889510402898,40.66723292877096,barn,231.90782125211075,,2.1888396995236206,cave,4041.6772674718227
519,5.198664610858452,41.34744864357557,swamp,291.991491095966,,1.4169979705435494,forest,9049.287471967422
520,6.502774246743578,80.0,barn,668.1061124516299,3.0,3.1917937173895474,forest,10675.835722893104
521,1.6611894377572565,35.499852457311576,barn,318.3599957851903,6.0,1.5691607411591306,mountain,8904.363956399055
522,6.08672038475987,64.51474011276511,swamp,373.14021568343867,6.0,3.3561265995962204,forest,9291.012049579105
523,3.674752482108307,37.133178868368134,field,459.0230431956918,7.0,2.5342803649501278,cave,5633.80572431212
524,6.141197337186319,49.535186330255755,barn,830.586144337165,3.0,2.956558726424354,mountain,8407.74525678622
525,3.4734816869149663,34.0657857346092,field,251.51473430787686,4.0,2.5790853730734478,cave,3766.236457187766
526,1.390235798670962,32.009372586409555,barn,104.0212420878425,4.0,2.532730787759542,mountain,3561.440157668343
527,1.7449151242336747,42.805184053215484,barn,148.07712830253612,1.0,2.2152304316464333,mountain,4245.72220465239
528,5.096169893322764,66.20179442930399,barn,823.8130733440944,9.0,1.273181052944731,cave,14157.665586385412
529,5.519445003442963,49.267065809680965,barn,618.0131718746904,2.0,2.062525722344808,forest,7810.552812514613
530,3.191366749791183,24.33475966543935,field,318.4324954622454,1.0,2.9163908440411674,forest,5107.1472894552135
531,6.277184917554748,61.62634180955002,field,241.7540008089529,3.0,2.7192597115856167,forest,6159.585815464277
