customer_id,call_id,date_call_start,date_call_end,escalated,satisfaction_score,is_churn
CUST_0939,2c927c96-d82f-4e9b-92ea-18b3657b3869,2024-02-03 11:09:30,2024-02-03 11:21:16,False,3,False
CUST_0940,26737037-ae9c-405b-9506-3d68e4b39faa,2024-01-19 18:10:17,2024-01-19 18:33:51,True,4,False
CUST_0940,cbd4ff0b-9698-43e0-85c1-ee2f07e7bcb2,2024-03-31 05:38:50,2024-03-31 05:51:08,False,3,False
CUST_0940,03c170e2-48d8-4248-b125-ca1f3776f999,2024-03-30 10:40:10,2024-03-30 10:59:18,False,3,False
CUST_0940,63e9260c-2d6e-4391-bc3f-1ca419a23baa,2024-01-09 09:04:33,2024-01-09 09:18:17,False,4,False
CUST_0941,df484942-f287-4c19-a9a3-0a718d3de770,2024-01-21 04:26:03,2024-01-21 04:43:21,False,3,False
CUST_0941,c805c3a8-3dbe-4455-833a-23a7cb0c88ce,2024-02-05 20:43:16,2024-02-05 20:56:12,False,2,False
CUST_0941,26848b0c-a62f-4bd3-b2c5-c07b1e306eff,2024-01-19 03:11:52,2024-01-19 03:32:52,False,3,False
CUST_0942,4cd7e4c9-c74e-4355-974b-9bdcd412470f,2024-02-23 05:23:17,2024-02-23 05:25:17,False,2,False
CUST_0942,fd0cbb64-8c19-43bf-b6c0-01696db9b336,2024-02-21 01:49:29,2024-02-21 02:01:12,False,4,False
CUST_0942,43e4f30e-bd08-42d5-94d1-fcbebda0b099,2024-02-24 23:17:10,2024-02-24 23:34:50,False,2,False
CUST_0943,ef08410a-7a41-4f61-ae29-c463cb7022b5,2024-02-24 23:46:22,2024-02-25 00:06:10,False,4,False
CUST_0943,4b391ef2-32a0-483c-8f1a-f836890d3455,2024-02-06 05:42:40,2024-02-06 06:11:06,True,2,False
CUST_0943,502999bb-1d05-40d8-8d44-451685665727,2024-02-14 05:54:28,2024-02-14 06:05:56,False,2,False
CUST_0943,8a4c7f21-190f-49e9-805a-082fd82ed163,2024-01-28 00:17:29,2024-01-28 00:45:47,False,2,False
CUST_0943,20825a3d-4602-4d7d-a22c-87532eaa8bd3,2024-03-24 09:23:00,2024-03-24 09:32:04,False,3,False
CUST_0944,00ad588f-d439-4cfe-848a-49f3ffc4504f,2024-02-28 15:12:05,2024-02-28 15:39:02,True,2,False
CUST_0944,da877f8f-0258-495f-8369-ba9ca0c67a99,2024-03-10 01:30:25,2024-03-10 01:52:46,False,4,False
CUST_0944,915356f5-ee7b-4778-8596-60fb83854b06,2024-03-12 13:25:56,2024-03-12 13:32:42,False,4,False
CUST_0944,9b156300-789a-4c85-8f97-b7971e768ec2,2024-02-17 02:04:07,2024-02-17 02:21:52,False,3,False
CUST_0944,82945ac1-c2a8-44e3-9ec5-14daae633b27,2024-02-29 20:39:58,2024-02-29 20:54:30,False,2,False
CUST_0944,8f4e9c3c-dc15-4f65-afb7-03192ef5f978,2024-02-19 05:05:44,2024-02-19 05:26:21,False,4,False
CUST_0945,b9610ff2-f107-4648-9673-cf7ce7dd00a2,2024-03-25 09:35:49,2024-03-25 09:48:48,False,3,False
CUST_0945,e4a4ba31-c232-4d1d-b091-a7b19bbcb4da,2024-02-11 23:34:37,2024-02-11 23:46:51,False,3,False
CUST_0945,536400c3-52d3-416d-8ed4-f6622bb97fba,2024-01-04 17:39:24,2024-01-04 18:06:43,True,3,False
CUST_0945,5d24e89d-b6ed-4791-95e3-8bb2985a7e8f,2024-01-30 17:45:58,2024-01-30 18:00:04,False,4,False
CUST_0946,02bcf5a7-0bd6-4b59-a4a1-e93a377663d3,2024-03-21 04:18:27,2024-03-21 04:40:53,False,2,False
CUST_0946,ef7f6023-95c9-48d1-af91-ba69926507b8,2024-01-15 21:17:49,2024-01-15 21:30:47,False,3,False
CUST_0946,367c84cf-005c-4ef0-92f1-e9b0ac1f832f,2024-01-13 06:47:46,2024-01-13 07:17:45,False,4,False
CUST_0946,2be9610e-757a-4386-abba-e116975c2901,2024-02-13 18:56:00,2024-02-13 19:04:53,False,3,False
CUST_0946,8bd709bd-d5a0-4d06-9a15-495f49716752,2024-01-12 10:12:24,2024-01-12 10:21:52,False,3,False
CUST_0946,80d3df4c-2a1c-4465-a70b-c9de9ee20308,2024-01-19 17:18:35,2024-01-19 17:47:18,True,4,False
CUST_0947,dba3ce7f-8e60-4224-8f23-79b6392d4003,2024-03-26 21:08:17,2024-03-26 21:19:16,False,4,False
CUST_0947,fcda4ead-d25d-45be-9bd4-38b532ea9baf,2024-02-13 10:20:23,2024-02-13 10:49:47,False,4,False
CUST_0947,1a240e6c-45c4-417c-b723-afe0875733df,2024-03-31 18:39:57,2024-03-31 19:02:58,False,4,False
CUST_0948,db93d9ee-bc00-42a8-8082-51f30e802df2,2024-03-27 16:48:17,2024-03-27 17:01:53,False,2,False
CUST_0948,cb2db339-a429-43e3-9234-6cca0a938395,2024-02-29 06:50:18,2024-02-29 06:52:18,True,2,False
CUST_0948,64add2f4-0bee-48b2-9d14-71e31d9e02d2,2024-03-01 22:44:26,2024-03-01 22:59:15,False,3,False
CUST_0948,8165dead-ba19-4cdc-b943-3edc6d6d41b1,2024-02-22 12:35:03,2024-02-22 12:50:57,False,3,False
CUST_0948,578d5e95-df2d-41c2-b199-e4692f3fc8a1,2024-01-11 04:41:31,2024-01-11 05:07:01,True,4,False
CUST_0948,2e693cbf-b519-4568-a9a1-4241a2906f86,2024-01-25 07:32:07,2024-01-25 08:01:24,False,3,False
CUST_0949,ee2375e8-2587-4795-bb7d-b013e74ba68d,2024-01-09 00:38:37,2024-01-09 00:47:27,False,2,False
CUST_0949,2fbd7761-06eb-4b68-80cf-0c23138226b9,2024-03-19 20:04:04,2024-03-19 20:26:16,False,4,False
CUST_0949,05e605f4-e0ff-4523-b597-91a5974cc40a,2024-02-20 19:05:33,2024-02-20 19:27:26,True,2,False
CUST_0949,f2253969-a8ab-482f-8c92-0977eac8813e,2024-02-27 20:03:35,2024-02-27 20:28:14,False,4,False
CUST_0949,f59547d0-4570-4763-88e7-14e0cd544cb2,2024-03-16 17:32:40,2024-03-16 17:52:09,True,2,False
CUST_0950,e9e5f737-ae8e-4acb-add4-9636993dee2e,2024-01-28 09:50:53,2024-01-28 09:52:53,False,4,False
CUST_0950,582e195c-6f5c-4616-8adb-385b17aff6c8,2024-01-03 00:39:32,2024-01-03 00:53:08,True,3,False
CUST_0950,90dcbe4f-8b3b-4d24-9231-4545dcfe3e38,2024-03-28 17:27:53,2024-03-28 17:32:28,False,2,False
CUST_0951,6cd21b41-0857-4867-b6c5-0f6ff8b44628,2024-02-11 08:01:24,2024-02-11 08:14:34,True,4,False
CUST_0951,2f261e67-2daf-4718-b3ec-c81555ea32a5,2024-02-20 02:50:36,2024-02-20 03:14:25,False,2,False
CUST_0951,79ceb54c-e426-46ad-a11d-78764ee2a59b,2024-01-14 13:54:57,2024-01-14 14:12:41,False,3,False
CUST_0951,faad4939-ef74-4877-91d6-751a86eb236c,2024-03-01 20:22:41,2024-03-01 20:48:00,False,2,False
CUST_0952,e4a0c63c-4aea-4629-9f57-8328d6a6c967,2024-01-22 04:16:25,2024-01-22 04:34:29,False,2,False
CUST_0952,c17d49cd-47b7-47de-97be-ba11897cdf3f,2024-01-28 12:29:12,2024-01-28 12:32:30,False,4,False
CUST_0952,9fbd0196-5b69-4235-b5a6-c3a061fe6e7f,2024-01-22 06:33:34,2024-01-22 06:35:34,False,3,False
CUST_0952,79aeb94a-b8ca-4b91-87a8-d7bc794d0250,2024-01-30 19:08:51,2024-01-30 19:25:11,False,2,False
CUST_0952,9417301e-7320-4c41-bbd6-88cca0827724,2024-01-26 16:12:50,2024-01-26 16:25:54,False,3,False
CUST_0952,ece27d86-6010-42e1-9535-5957b992b563,2024-02-18 10:05:22,2024-02-18 10:11:34,False,3,False
CUST_0953,dd4d7ac6-613a-4c79-a47e-954e544671ba,2024-02-06 00:51:45,2024-02-06 00:53:45,False,2,False
CUST_0953,9456546e-319d-46a7-a731-fb0463f22391,2024-02-06 03:25:12,2024-02-06 03:33:35,True,3,False
CUST_0953,bed57d4a-6fd1-4549-8f4c-d11759c37fc9,2024-01-24 21:58:19,2024-01-24 22:11:33,False,4,False
CUST_0954,462a3d82-a8de-4092-be6b-c42a66b18139,2024-03-24 06:17:14,2024-03-24 06:38:13,False,2,False
CUST_0954,b3e3ee08-a0c8-4c3b-a02d-16bad3214720,2024-03-16 06:21:35,2024-03-16 06:38:16,True,4,False
CUST_0954,a10be31f-0432-4c86-85a3-1e6ce580c642,2024-03-15 00:19:28,2024-03-15 00:48:56,False,4,False
CUST_0954,91965cdd-f541-4120-99b3-3c9f13ddb7cd,2024-01-30 06:19:49,2024-01-30 06:25:29,False,3,False
CUST_0954,ad07fdc8-8c52-4937-87a5-f5dd2749a539,2024-02-10 01:04:58,2024-02-10 01:27:53,True,3,False
CUST_0955,819e7e20-f67c-42db-8e11-7d5739f9674a,2024-02-14 14:01:15,2024-02-14 14:16:40,False,3,False
CUST_0955,20705ba7-f491-4b46-a6cb-a5eb40ae6e28,2024-01-07 13:05:59,2024-01-07 13:27:14,False,4,False
CUST_0955,0b1be963-8556-4644-96f2-9ae1f633b002,2024-02-24 12:05:47,2024-02-24 12:16:51,False,3,False
CUST_0956,291c1881-1d6a-4751-9306-69e89930cd90,2024-01-23 10:49:03,2024-01-23 11:13:41,False,3,False
CUST_0956,3bdfb725-1f41-4223-86ca-fcaf12d83663,2024-03-17 05:50:41,2024-03-17 06:08:20,False,4,False
CUST_0956,b3904457-7557-4bdf-afdb-21e70784f241,2024-03-12 03:26:29,2024-03-12 03:35:22,False,2,False
CUST_0956,019912e4-4b08-4296-a9e3-220dcdacb1cf,2024-01-29 16:28:02,2024-01-29 16:42:55,False,2,False
CUST_0956,a82b4cbe-b9a6-495e-9b9c-024a06b9aa49,2024-01-10 18:40:28,2024-01-10 18:53:18,True,4,False
CUST_0956,c89b35fd-462f-4ab7-9726-a82cb12a8971,2024-02-07 14:00:41,2024-02-07 14:20:05,False,3,False
CUST_0957,b7c7956e-5ccc-4cc9-b1c0-cd66026f4d37,2024-02-11 23:08:50,2024-02-11 23:13:12,True,3,False
CUST_0957,27eb4e15-492f-4995-9ffe-8741b449ab0b,2024-01-06 16:06:02,2024-01-06 16:20:46,True,4,False
CUST_0957,473d9aed-515e-4833-8d46-064a98e869d8,2024-02-28 08:26:14,2024-02-28 08:44:47,False,2,False
CUST_0958,77618566-efa8-407c-9704-722d5912e27e,2024-01-23 20:32:47,2024-01-23 20:48:04,False,2,False
CUST_0958,68863281-6214-43c3-b992-8cce9b17d58f,2024-01-05 18:58:37,2024-01-05 19:25:44,False,2,False
CUST_0958,72ab916d-1857-416c-a209-47a32a92e47f,2024-01-07 07:16:27,2024-01-07 07:38:24,False,2,False
CUST_0958,0c2ec03e-a29e-47ba-9d40-6b09fd2526c4,2024-01-22 06:29:18,2024-01-22 06:44:13,False,4,False
CUST_0958,9d83bf1b-079f-4fe4-b6bb-e07e0534c75b,2024-03-02 18:34:16,2024-03-02 18:51:13,False,4,False
CUST_0958,a3aab7c5-1c08-4185-84b7-c1b7a59c8906,2024-01-09 22:59:40,2024-01-09 23:17:19,False,2,False
CUST_0959,3a4fdf06-bda0-4d28-a4fe-636c4bdc03eb,2024-03-20 16:52:02,2024-03-20 17:10:39,False,3,False
CUST_0959,43a4a628-d22c-4730-9428-c9b29f8da75c,2024-02-04 08:25:06,2024-02-04 08:27:06,False,4,False
CUST_0959,60b7d7b9-08d0-4063-9ed9-0f2af749d29e,2024-01-02 07:39:39,2024-01-02 07:51:56,False,3,False
CUST_0959,0c7822f5-14c1-4f73-8dcf-e2cc79247658,2024-01-01 15:29:52,2024-01-01 15:31:52,False,4,False
CUST_0959,22070873-f14b-4681-aa1b-1caca7bf2542,2024-01-15 03:20:01,2024-01-15 03:46:31,True,4,False
CUST_0959,12448183-a920-4705-90f2-51dbc4e574cc,2024-01-09 16:34:48,2024-01-09 16:49:15,False,2,False
CUST_0960,b251fe5c-ebb2-4634-a208-0ad4ddbc8cdd,2024-02-02 05:16:43,2024-02-02 05:29:58,False,3,False
CUST_0960,fee9b208-0008-498a-894b-f2f273af5dc4,2024-02-06 12:16:13,2024-02-06 12:39:17,False,2,False
CUST_0960,9c9d21cd-69c5-49b2-8cf3-08a7e3e440a7,2024-03-21 09:53:21,2024-03-21 10:12:09,False,2,False
CUST_0961,2e70e308-598c-40a8-970e-e78b3ff2be84,2024-02-21 09:10:52,2024-02-21 09:15:42,False,2,False
CUST_0961,7d275fa1-7617-40ff-9981-71ec97b01047,2024-01-18 12:03:01,2024-01-18 12:17:22,False,2,False
CUST_0961,8fb2b8d8-2ce9-4ff0-8dd6-a344b8bdfaeb,2024-01-18 11:03:17,2024-01-18 11:15:16,False,3,False
CUST_0961,8172d71e-663b-4e55-822d-f23ab059bcac,2024-01-26 15:12:01,2024-01-26 15:14:01,False,2,False
CUST_0962,e311fb44-c91d-4c21-891e-23aa854cf29b,2024-03-29 15:47:51,2024-03-29 15:56:38,True,2,False
CUST_0962,9287474d-4a2e-4ea3-9cde-9a1c5bb858e5,2024-02-25 03:54:13,2024-02-25 04:07:33,False,3,False
CUST_0962,6a624eb0-36ba-452c-a371-7ee80dc45b9c,2024-02-09 01:57:32,2024-02-09 02:11:29,False,3,False
CUST_0962,ecb82275-cf1d-4f23-a1ab-ad9276cc87fd,2024-03-17 15:10:25,2024-03-17 15:12:25,False,4,False
CUST_0962,111b3c18-abce-469d-9444-97d81a501f84,2024-01-28 16:08:17,2024-01-28 16:33:38,True,3,False
CUST_0963,aa20370f-0087-4558-ac76-589b6eaef4ed,2024-03-23 18:26:20,2024-03-23 18:40:24,False,2,False
CUST_0963,c284f457-6b62-4831-b3e8-56a85eb637ea,2024-02-06 19:17:01,2024-02-06 19:32:21,False,2,False
CUST_0963,eed4c441-8fbc-4995-9d45-4e0842900d96,2024-02-23 08:52:03,2024-02-23 09:10:39,True,2,False
CUST_0963,05e7df91-6262-4cf7-af2e-1ee09ff0fd2f,2024-03-19 23:14:42,2024-03-19 23:22:36,True,3,False
CUST_0964,50c0e01f-1451-4a6c-97a4-00ff80af8c4f,2024-02-05 00:27:16,2024-02-05 00:46:22,True,2,False
CUST_0964,5e114f69-1bfd-41da-855d-cff63683dad6,2024-01-29 09:09:53,2024-01-29 09:21:34,True,2,False
CUST_0964,313ba860-e481-46dc-a90a-c9ef70263b7e,2024-03-25 15:35:38,2024-03-25 15:42:33,False,2,False
CUST_0964,48fc600a-bc0b-42f2-8a9c-9631995007a5,2024-02-22 17:01:51,2024-02-22 17:22:00,False,2,False
CUST_0965,819d3597-ce43-444f-a3ab-54c3edab00d9,2024-03-12 00:41:04,2024-03-12 01:09:29,True,4,False
CUST_0965,e34d4855-4f30-47de-9d40-bbcd14f5bfa0,2024-03-19 10:40:37,2024-03-19 11:02:08,False,3,False
CUST_0965,8c7ef280-185e-48d8-9706-272212078370,2024-03-20 12:15:07,2024-03-20 12:38:25,False,3,False
CUST_0965,8dedf3a6-0c9c-4846-8bfb-10142c63b3fa,2024-03-21 11:21:40,2024-03-21 11:31:58,False,3,False
CUST_0965,4d6f1913-4b80-4f79-b821-14093cea091b,2024-01-26 18:03:54,2024-01-26 18:05:54,False,4,False
CUST_0966,11e681cd-9172-49fb-b9ca-cacb2ffcbc1e,2024-03-21 03:58:14,2024-03-21 04:26:38,False,2,False
CUST_0966,1ee98c52-3c0f-429c-9a67-9bcd9287ece6,2024-01-09 23:39:26,2024-01-10 00:12:55,False,3,False
CUST_0966,ad027b43-20aa-446c-a42c-3d67d93f6cf8,2024-02-03 18:06:28,2024-02-03 18:35:21,False,4,False
CUST_0966,c7f588e0-aa26-4230-a9c9-57b12fcc8ccc,2024-02-22 01:37:21,2024-02-22 01:49:19,True,4,False
CUST_0966,6b039e9a-3f8b-46f6-a38f-c90e5cfca2ab,2024-02-04 14:30:07,2024-02-04 14:34:43,False,4,False
CUST_0967,04c5f42c-ae15-4a48-bc41-90e57cca2940,2024-01-25 15:55:01,2024-01-25 16:00:25,False,3,False
CUST_0967,753fe204-5975-42c7-bbd2-22ce20015407,2024-02-24 14:36:52,2024-02-24 14:38:52,False,4,False
CUST_0967,c1c586af-86ab-4fdf-8aed-dba268f0599b,2024-01-03 10:10:50,2024-01-03 10:24:52,False,3,False
CUST_0967,8868760a-86c8-412c-8791-0bdde400dde9,2024-01-13 07:37:51,2024-01-13 08:07:18,False,4,False
CUST_0967,827cf965-1904-48e3-9d1d-ec8ea5b8df87,2024-01-27 16:48:54,2024-01-27 17:02:37,False,3,False
CUST_0968,d788ee59-c64f-4a46-b4a7-63a6e36c135d,2024-02-09 17:42:12,2024-02-09 17:59:55,False,2,False
CUST_0968,bba8ff6b-3ace-4d18-91c8-10c0403be275,2024-03-03 15:48:00,2024-03-03 16:15:22,False,3,False
CUST_0968,1e9aff16-f05e-41ce-b5d2-624a4c3c8b75,2024-01-10 18:33:39,2024-01-10 18:45:00,True,3,False
CUST_0969,7c80995a-f0fe-4e46-b57a-9eaf8f634202,2024-03-04 14:27:48,2024-03-04 15:01:07,False,4,False
CUST_0969,c1f96d89-e76e-4e63-ad0a-e815859b9881,2024-02-16 05:04:28,2024-02-16 05:37:23,False,3,False
CUST_0969,1bc30c84-c5b1-40c0-9c0f-3f2fce4faf72,2024-01-17 19:57:44,2024-01-17 20:11:33,False,3,False
CUST_0969,f1ccc099-71ef-4a2d-99b2-2fac419383a3,2024-02-12 19:52:32,2024-02-12 20:02:20,False,3,False
CUST_0969,d521dd33-dc88-474f-a09d-373a33810487,2024-02-27 04:25:06,2024-02-27 04:46:22,True,2,False
CUST_0970,3ad4cfba-8a5e-4f4c-8210-e4097f866e1a,2024-03-15 05:32:06,2024-03-15 05:43:58,True,4,False
CUST_0970,0afa9869-24d4-48ad-b629-392c69f83bcb,2024-03-21 18:08:11,2024-03-21 18:12:46,False,4,False
CUST_0970,e5488845-3e16-4548-b565-b489d1acfe60,2024-03-10 13:27:30,2024-03-10 13:54:01,False,2,False
CUST_0971,f1e8a47e-35b7-41d5-9289-61eba8f95ee6,2024-03-15 12:05:38,2024-03-15 12:31:34,False,3,False
CUST_0971,4587ffdc-dc39-4222-b51d-6a8e8a370821,2024-02-20 20:54:18,2024-02-20 21:10:41,True,3,False
CUST_0971,96ed6bf3-197f-4e71-b7e2-96cd0ebe94fe,2024-01-23 07:47:41,2024-01-23 07:51:19,True,3,False
CUST_0971,7e07c6b2-6e3b-4b26-bd55-f9e995824044,2024-03-15 23:19:13,2024-03-15 23:23:09,True,4,False
CUST_0971,a36f1dde-aee6-4aa2-a787-5df226d07f52,2024-03-02 19:29:26,2024-03-02 19:45:23,False,2,False
CUST_0972,89db40db-d0df-4146-b755-1a8810965ec9,2024-02-14 23:57:35,2024-02-15 00:08:05,False,2,False
CUST_0972,f8bdd476-b236-4b92-88ad-209bad327310,2024-03-30 09:38:45,2024-03-30 09:50:40,False,4,False
CUST_0972,bdbf2152-3b8e-4afa-96b8-4731c2eeb2e2,2024-03-01 09:03:03,2024-03-01 09:27:14,False,2,False
CUST_0972,287750b7-d907-42ae-9db8-f9d87ce02048,2024-02-11 21:15:38,2024-02-11 21:37:13,False,4,False
CUST_0973,6c3cac02-5705-4b3e-9ad8-20de3e2eabe3,2024-01-10 16:28:19,2024-01-10 16:55:43,False,2,False
CUST_0973,a5b89762-32a9-4391-98b2-2a5a38d09f31,2024-01-31 17:17:49,2024-01-31 17:23:54,False,3,False
CUST_0973,47f7c01d-557f-4b62-a53c-e75848060600,2024-03-21 12:30:26,2024-03-21 12:42:20,False,3,False
CUST_0973,1df6fdda-843f-4219-a5a9-4c8752f43efe,2024-01-08 05:39:41,2024-01-08 06:01:30,False,2,False
CUST_0973,9ea16045-09e3-44a4-860c-25dcd5ca097d,2024-02-29 03:36:06,2024-02-29 03:55:07,True,2,False
CUST_0974,a0e7663f-bcb5-4911-b4ed-0a3bbd6dacb5,2024-01-14 13:41:49,2024-01-14 14:10:36,False,3,False
CUST_0974,dc2d9930-8d82-44bc-82e4-30e3ae989b36,2024-03-30 16:03:36,2024-03-30 16:22:23,False,3,False
CUST_0974,0c5f6691-4e9a-4336-80b6-437cd4d1662e,2024-03-18 05:08:44,2024-03-18 05:40:21,False,2,False
CUST_0974,86bca0be-1fd6-4d7c-92c2-c01be9b46fd6,2024-01-03 08:13:10,2024-01-03 08:33:01,False,3,False
CUST_0975,1b42184e-45d3-4ac4-9373-63991de85cf1,2024-02-16 07:13:36,2024-02-16 07:38:09,False,3,False
CUST_0975,19be3211-ce27-4e78-abf7-00372db8b90b,2024-02-07 06:12:23,2024-02-07 06:24:28,False,2,False
CUST_0975,65d7480d-078d-4f4b-b70f-f22e964b2105,2024-01-04 01:46:26,2024-01-04 02:01:33,False,3,False
CUST_0975,42dce416-44c5-49dd-858c-140e228bfd34,2024-02-16 08:50:56,2024-02-16 09:14:07,False,2,False
CUST_0976,a44974f1-2ef3-4238-8815-d929732905fa,2024-01-31 22:44:58,2024-01-31 23:16:29,False,4,True
CUST_0976,eb22bc2c-da3b-457b-a04a-a816a98d45bf,2024-01-04 05:31:34,2024-01-04 05:55:07,False,4,True
CUST_0976,e06f4748-7d9a-470d-9ec5-4110a8e08f05,2024-01-18 18:41:21,2024-01-18 18:57:36,True,3,True
CUST_0976,37fcf5a7-8c9e-45bd-9775-cf286591bb8c,2024-02-09 10:49:25,2024-02-09 11:18:48,False,2,True
CUST_0976,9b6910b1-0dd3-4d06-90dd-2759ebceb42e,2024-01-16 19:06:55,2024-01-16 19:08:55,False,3,True
CUST_0976,3a29efbf-571f-45ee-b7f0-cefbf31f16c8,2024-01-23 07:54:35,2024-01-23 07:58:46,False,3,True
CUST_0976,72625fe5-a1c3-45c7-8d9d-76eea1a38de3,2024-02-28 05:41:46,2024-02-28 06:04:54,False,2,True
CUST_0977,5ba464bc-4753-4b4d-ac98-ab99c5d1e3ff,2024-03-31 05:29:13,2024-03-31 05:46:20,False,2,True
CUST_0977,afeb8b6d-e347-4d3a-a1dd-cdb1b02c1a65,2024-02-18 10:21:59,2024-02-18 10:44:25,False,4,True
CUST_0977,9d57dda4-0d93-426f-ad10-412d6841621b,2024-01-21 01:25:30,2024-01-21 01:43:04,False,4,True
CUST_0977,46f72f4c-ba2e-4924-9a7b-152fbdfa62e1,2024-03-27 21:47:33,2024-03-27 22:09:41,False,4,True
CUST_0977,a7c59fc1-98d2-4ff5-a5bb-235c6fd1a6dc,2024-01-13 02:42:18,2024-01-13 02:51:58,False,4,True
CUST_0977,ab3a7649-3ed1-4d6b-989d-c57e52dd5428,2024-03-28 12:41:15,2024-03-28 13:03:23,False,2,True
CUST_0977,43bc79a2-c0df-49d2-9153-4a3151a8c964,2024-01-18 01:00:52,2024-01-18 01:26:48,False,3,True
CUST_0978,af5dd670-5e06-4dd8-92b6-048a602da6df,2024-01-11 04:38:42,2024-01-11 05:04:41,True,4,False
CUST_0978,68def307-3b83-4b79-8e00-4cabf4885254,2024-03-13 21:59:27,2024-03-13 22:32:34,False,2,False
CUST_0978,e1571ac7-338e-4adc-8f3e-01ea07053722,2024-03-10 11:42:12,2024-03-10 11:59:23,True,4,False
CUST_0978,56ddaee0-82c3-4a92-a6ec-d262350e697c,2024-02-28 10:30:35,2024-02-28 10:48:02,False,2,False
CUST_0978,9e9945b2-85e7-441f-8b5f-19e98ddaa85c,2024-01-06 10:37:22,2024-01-06 10:39:22,True,3,False
CUST_0978,cdd48106-3679-498a-8b15-61549842085c,2024-01-09 11:30:25,2024-01-09 11:40:38,False,2,False
CUST_0979,942ec6c2-ddbc-4f86-be13-6018c87bd687,2024-02-15 20:45:17,2024-02-15 20:58:32,False,4,False
CUST_0979,031ebfb5-5b0b-4a5c-b3cf-c0dc46986790,2024-01-26 02:03:19,2024-01-26 02:27:46,False,4,False
CUST_0979,96081d51-c521-4388-97cf-52006659c3c5,2024-01-17 02:05:44,2024-01-17 02:15:14,False,4,False
CUST_0980,b0657725-b72c-485a-ac1e-75f4bfc89220,2024-03-22 11:15:17,2024-03-22 11:39:27,False,2,True
CUST_0980,b601670d-e15d-4b74-8278-ad68ef849260,2024-03-15 16:54:17,2024-03-15 17:11:16,True,2,True
CUST_0980,4a6b35ff-bbd0-456f-9dd6-f9826fe6a364,2024-02-04 02:53:40,2024-02-04 03:09:04,False,2,True
CUST_0980,9e9e2814-407d-4e72-9c85-699c35e7d1e9,2024-03-02 06:24:49,2024-03-02 06:44:03,False,3,True
CUST_0980,88e5e0ad-8791-4e71-9864-329b50006092,2024-02-20 10:44:04,2024-02-20 10:57:32,False,2,True
CUST_0981,7088c635-1fab-426a-8745-96de737f3f22,2024-01-12 20:53:34,2024-01-12 21:06:42,True,3,True
CUST_0981,6bcfe675-47b7-4dd5-934c-90d9c0c340c5,2024-03-09 10:16:03,2024-03-09 10:18:03,False,2,True
CUST_0981,a1537192-aeac-4c92-97e0-39de0d0c4f2f,2024-01-27 07:26:45,2024-01-27 07:41:31,False,3,True
CUST_0981,72e8e752-ecbc-43a7-aacc-aefbc522a3b5,2024-03-23 19:41:52,2024-03-23 19:54:32,False,2,True
CUST_0981,7a92e79d-c304-4e78-9a99-d8276505b557,2024-02-20 02:20:26,2024-02-20 02:32:47,False,3,True
CUST_0981,05e23c58-6e6c-4f3c-9854-3c07639eecb6,2024-01-11 10:54:52,2024-01-11 11:15:37,True,3,True
CUST_0981,64101ef8-ab15-4419-812e-3d60090c00de,2024-03-23 23:03:04,2024-03-23 23:25:59,False,3,True
CUST_0981,fadabd5e-4df0-4699-b4a1-148ba06fb9f8,2024-02-10 13:14:31,2024-02-10 13:33:36,False,2,True
CUST_0982,9c44856c-2595-41a2-977e-9174435507ba,2024-02-01 19:00:53,2024-02-01 19:26:50,False,3,True
CUST_0982,c0dfb466-3798-4c2e-8bdc-84dba54efc82,2024-01-10 09:01:39,2024-01-10 09:23:49,True,4,True
CUST_0982,01a9ce66-5d79-4a98-98e8-e2cab0a6c70e,2024-02-10 05:48:22,2024-02-10 06:02:42,True,3,True
CUST_0982,69a22b4c-2dfc-49ce-ac5f-5c78bf93ad4c,2024-03-08 13:09:25,2024-03-08 13:22:15,False,2,True
CUST_0982,447b477d-1196-4d78-8aa2-e79cc6452f36,2024-03-19 19:12:42,2024-03-19 19:32:30,False,3,True
CUST_0983,1559c488-e509-4f79-8420-2e955cb323f0,2024-03-29 16:30:18,2024-03-29 16:50:27,False,3,False
CUST_0983,82658e3b-8d61-4f64-a805-88cffc35aa93,2024-02-26 08:37:49,2024-02-26 09:05:23,False,2,False
CUST_0983,e505fcb7-92b2-4542-9847-aa23430b7bd8,2024-02-19 02:03:32,2024-02-19 02:29:15,False,3,False
CUST_0984,6eb829d6-9533-4a5f-b889-6ea7469fb0ef,2024-03-09 13:03:16,2024-03-09 13:13:23,True,3,False
CUST_0984,0af4345a-0767-485c-85a7-642a9b222be6,2024-01-10 03:32:20,2024-01-10 03:46:24,True,4,False
CUST_0984,cf71a21a-417b-48a0-a035-c4ebfa81d25c,2024-03-25 04:10:08,2024-03-25 04:31:10,False,4,False
CUST_0984,b6119ad7-a7bc-4d1f-88b3-5982ba630982,2024-03-08 15:25:28,2024-03-08 15:50:04,True,3,False
CUST_0985,fedb0187-dd34-4c8f-92ad-be31a12a88c1,2024-03-05 01:12:40,2024-03-05 01:36:07,False,2,False
CUST_0985,5cef370d-b83b-48b4-b8c4-272389e282d6,2024-01-11 19:42:07,2024-01-11 19:56:32,False,3,False
CUST_0985,3c3051f2-c03e-42f9-b9b4-e0f2d2a3193d,2024-03-22 00:44:40,2024-03-22 00:48:22,False,4,False
CUST_0985,e455c186-b03a-4a36-b67f-98366c6fb6b2,2024-01-04 01:09:01,2024-01-04 01:15:01,False,3,False
